animal_id,start_date,end_date,test_days,start_weight_g,end_weight_g,total_feed_g,AGE,ADG_g_lm,ADG_r2,ADG_pval,ADFI_g_lm,ADFI_r2,ADFI_pval,FCR_lm
ID125,2025-09-17,2025-12-24,99,29873.0986872318,132287.5,277664.696206046,,1135.88544277651,0.997727286569336,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105755274286284,2959.54941332244,0.987224596215514,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104325549690171,2.6054999050681
ID127,2025-09-17,2025-12-26,101,25370.6012986028,125018.553286463,296055.088618138,,1108.42841451087,0.994826081848876,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000547265115930329,3208.95802343281,0.987725381506108,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000204903977316384,2.89505211290425
ID128,2025-09-12,2025-12-22,102,25940.7727751278,123412.5,251678.88880361,,1055.26038236086,0.996641943369015,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000483334411002499,2767.74463193039,0.988131588584662,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000357270080168708,2.62280729779537
ID129,2025-09-12,2025-12-26,106,29881.5499714592,114825,229507.921760394,,870.996714894147,0.991503551371217,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000163886756253846,2189.46139052008,0.97166047484899,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000264798997630409,2.51374242070037
ID131,2025-09-15,2025-12-24,101,34503.5562718982,111109.414011385,196026.617914756,,844.62303137866,0.996243157717248,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019370882017102,2020.15282507025,0.988517139196736,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000664234940135629,2.39178041566401
ID132,2025-09-13,2025-12-26,105,29837.3592922107,118106.564466532,246604.208875695,,920.948794443038,0.992029601134721,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000947459379362115,2573.40998016505,0.980501782431716,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000025397509101706,2.79430300109287
ID136,2025-09-13,2025-12-22,101,30761.4021392555,112678.531133378,221803.936721161,,945.287005425546,0.996041775503813,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000389526823144313,2496.21187793752,0.990316731531112,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000181686458666098,2.64069204761127
ID137,2025-09-12,2025-12-24,104,36702.2847163754,126049.093234945,289207.48103023,,976.616425965143,0.997142265770981,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000142658839543011,2882.59525921505,0.990914449087063,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000594886030703319,2.95161455672458
ID139,2025-09-12,2025-12-26,106,29295.1204974285,128976.666666667,316753.779820033,,1049.28642757305,0.996924464132315,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000333460558655981,3288.10382619877,0.990499403009555,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000056321177067793,3.13365706426223
ID140,2025-09-13,2025-12-24,103,26991.5677283259,124900,284938.873442322,,1064.33270430004,0.987849378260172,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000149118490100816,2897.2063254921,0.969072713022008,0.00000000000000000000000000000000000000000000000000000000000000000000000000000465215186792912,2.72208710094785
ID142,2025-09-17,2025-12-22,97,38350,137840,233248.298841488,,1125.32018616672,0.991392401131325,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000661713024344946,2415.23041562444,0.940690728949288,0.00000000000000000000000000000000000000000000000000000000000444890342388551,2.14626063347506
ID143,2025-09-12,2025-12-21,101,32299.9999980927,121787.5,259809.417231499,,1021.49038067301,0.994531747273367,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000115071103608834,2814.7967316949,0.984890172780888,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000402493975410906,2.7555783049473
ID146,2025-09-15,2025-12-26,103,29037.5,118444.949808848,260713.982557478,,966.09185121145,0.996303176441129,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536555576662634,2726.61289390174,0.989836508646313,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000017885291103143,2.82231227857129
ID147,2025-09-12,2025-12-24,104,37670.8765279561,126808.333333333,271526.314120802,,972.905058967702,0.996192804641557,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000322293217106742,2736.35116749138,0.991029878573166,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000309890887805026,2.81255724006079
ID148,2025-09-13,2025-12-26,105,29988.7339967195,114061.749550542,223450.837098201,,901.507314592812,0.986258068515837,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000870881003205673,2211.42723129326,0.964091933385825,0.00000000000000000000000000000000000000000000000000000000000000000000000000165635740813934,2.45303304310082
ID149,2025-09-19,2025-12-22,95,44208.2223424064,125724.086256472,328173.417751391,,943.058828584005,0.997682754365474,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000244470060646076,3557.61420404202,0.996675118977585,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000478440755945531,3.7724202310727
ID151,2025-09-17,2025-12-24,99,30200,124537.946428571,270488.167227975,,1049.43086394315,0.996700142973696,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000628264451832743,2889.46939738279,0.980143268549066,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000163497669233765,2.75336803658112
ID153,2025-09-12,2025-12-24,104,33214.7450099521,119203.041303023,255242.512669649,,918.462027123813,0.99840645274521,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000415406975372182,2590.13451048641,0.990898855903888,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000683909354179752,2.82007794987179
ID154,2025-09-13,2025-12-22,101,27436.8486251771,116544.444444444,241181.206830127,,982.68581540542,0.997828820256808,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000253381452046254,2625.53224694439,0.990426719093015,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000953334544502954,2.67179214941776
ID155,2025-09-12,2025-12-24,104,28382.8558273427,117534.782608696,291087.329133253,,964.088323229807,0.994338907670619,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000197558944775196,2940.20175189043,0.993411394128634,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000453370503774531,3.04972239684473
ID157,2025-09-17,2025-12-21,96,37728.5714285714,124133.576452306,198339.874789976,,970.865783964858,0.990971729230062,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000675405101436229,2065.85351588709,0.946046834882338,0.000000000000000000000000000000000000000000000000000000000000214191758441065,2.12784666017427
ID158,2025-09-17,2025-12-22,97,35413.3545218067,115742.857142857,159917.395331581,,931.464502962448,0.990249415716404,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000247157878972915,1605.03805857765,0.891028566345389,0.0000000000000000000000000000000000000000000000161731742992316,1.72313389664657
ID160,2025-09-16,2025-12-26,102,29437.9247063968,116204.909802627,234435.240515115,,937.342278427116,0.996430703549155,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000339427127835635,2480.985952933,0.990136504305851,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000402260480945405,2.64683030951742
ID161,2025-09-12,2025-12-26,106,29707.9085152953,122487.294364298,254494.638263483,,974.978320558585,0.996138894190636,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106774887969394,2676.53419356913,0.991230963017424,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000112285670935139,2.74522431640909
ID162,2025-09-13,2025-12-22,101,32204.629546755,131353.996667757,295410.94512704,,1083.68020712008,0.998033029758677,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000453990310634453,3214.57076356934,0.987086754121568,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000174637719822432,2.96634629150623
ID163,2025-09-17,2025-12-21,96,32964.3417918031,118450,175963.234309361,,973.380356745983,0.990434603556392,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105017678945771,1829.99513427428,0.931798137899044,0.0000000000000000000000000000000000000000000000000000000504732246550131,1.88004115923601
ID164,2025-09-17,2025-12-24,99,22843.4360587973,111583.170988444,204494.240515115,,975.934706012089,0.99311650693874,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000196203603193547,2281.04253636066,0.974532779510812,0.000000000000000000000000000000000000000000000000000000000000000000000000000100193032259771,2.33729010999267
ID165,2025-09-17,2025-12-22,97,36866.6666666667,120935.294117647,164764.450738465,,941.382116091041,0.99119442849229,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000256787461618418,1662.50055211785,0.928914017980424,0.00000000000000000000000000000000000000000000000000000493233289268154,1.7660209639643
ID166,2025-09-12,2025-12-25,105,25402.3055560609,120339.865064794,271036.868438171,,997.719532443411,0.997267507221081,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000145100342929626,2691.37936730136,0.976401676578783,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000829084918054004,2.69753099922799
ID167,2025-09-17,2025-12-24,99,35659.245011735,125738.298294758,259508.627923056,,990.235890546288,0.998113063083899,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000140097226098884,2721.96369225646,0.986319310822821,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000279116891231626,2.74880330862863
ID168,2025-09-12,2025-12-24,104,27621.4596466705,108557.142857143,228218.579433705,,891.341642619426,0.993559854167137,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000141785642383198,2340.06685723096,0.982136337962318,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000563519455181095,2.62533101264527
ID171,2025-09-12,2025-12-26,106,25748.9206059816,126317.166288211,267363.208875695,,1009.80922813815,0.998069615501661,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000557532002806572,2687.06318988179,0.990672949595346,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000209450088556553,2.6609612142643
ID172,2025-09-12,2025-12-24,104,31529.0584857596,123810.52631579,311552.905081741,,981.671976765486,0.997478487739023,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000240895406581557,3137.85326706018,0.994338881612631,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000197605330170259,3.19643765058783
ID174,2025-09-17,2025-12-22,97,30320.8074737624,107733.333333333,144999.511468045,,894.258677820466,0.983166901386543,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000352810297040794,1360.03017298778,0.882288183919763,0.00000000000000000000000000000000000000000000185933301973986,1.52084649187025
ID176,2025-09-13,2025-12-24,103,30236.3636363636,116010.526315789,261459.96206046,,942.05775737338,0.992152908542989,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000038297623949648,2637.09711587577,0.983263459827728,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000157548680707676,2.79929451802239
ID177,2025-09-12,2025-12-22,102,22828.177183144,114422.222222222,246242.335673725,,970.48049187974,0.997634495218934,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000169040512655851,2644.62850254433,0.987424972369794,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000607925352442533,2.72507126590655
ID179,2025-09-13,2025-12-22,101,36571.4431559693,130307.107208109,276730.899731533,,1042.54726601467,0.996611351427035,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000436577717981447,2994.61215164397,0.991002644358771,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000430166181077501,2.8723994098526
ID180,2025-09-17,2025-12-21,96,36633.3333333333,124500,195277.217383864,,1034.03129511675,0.990052407546204,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000064430550372581,2007.43651723659,0.930880370565475,0.0000000000000000000000000000000000000000000000000000000245869556542322,1.94136920876262
ID181,2025-09-15,2025-12-24,101,27151.8606218149,109912.5,228386.082318017,,893.47012876929,0.992991585190304,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000183106046798758,2328.55423967212,0.976354618716193,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000256189203373296,2.60619148272991
ID183,2025-09-19,2025-12-22,95,27714.2786227117,114150,285458.597536925,,1002.63593687443,0.99286124090646,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012927388075442,3103.88322306733,0.996487910685994,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000611050602428315,3.09572309241502
ID184,2025-09-17,2025-12-24,99,26380,117188.888888889,261134.056978718,,1037.6847949081,0.996208578944638,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000493149197561716,2851.60277781475,0.982608083030862,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000281891955894077,2.74804332857869
ID187,2025-09-14,2025-12-26,104,24255.3762274153,110850,260326.355768522,,958.749864656153,0.990224623081149,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000248585949361517,2652.6905975678,0.979899361293957,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000231527148425568,2.76682239586982
ID188,2025-09-12,2025-12-26,106,30421.3393493599,130485.409309895,316398.203871545,,1037.69367306161,0.996761115528067,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000149405216334755,3273.70023646725,0.991778875412096,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000402243597583275,3.15478480928628
ID190,2025-09-13,2025-12-26,105,29835.7142857143,109540.909090909,219446.177236276,,873.465954597121,0.994791754687635,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000201924186552499,2266.62574806247,0.991721621570474,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000468187297519484,2.59497892978317
ID191,2025-09-12,2025-12-26,106,27924.0905362886,111225.861201478,221132.240515115,,873.065167721176,0.991028020268746,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000278285217122683,2154.46482350777,0.963798926903231,0.0000000000000000000000000000000000000000000000000000000000000000000000000000898974889684608,2.46770218668926
ID192,2025-09-19,2025-12-22,95,36066.6666666667,117689.629598611,292505.177236276,,962.787493957576,0.997919387188168,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016325551912401,3251.69219753128,0.999282251023913,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000524093563980348,3.37737269951967
ID193,2025-09-19,2025-12-24,97,34453.1827880411,121468.475946722,304202.015330998,,953.614448501861,0.993668788995516,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000486426062283814,3333.02326482314,0.9975135855488,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000647484068265197,3.4951476144886
ID194,2025-09-17,2025-12-24,99,37175,139407.122154436,273632.312910149,,1121.85256335498,0.996634324678189,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000162127649854953,2948.94589339936,0.99336674966704,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000225920527443292,2.62863943955375
ID195,2025-09-17,2025-12-24,99,31738.8893561451,133227.231784959,269832.507665499,,1108.41096729777,0.994263667860997,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000211515907349289,2916.15547621977,0.986064174417968,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000677685190462221,2.63093343737761
ID196,2025-09-17,2025-12-24,99,26313.5797376923,114490,227939.392412092,,1008.92895781785,0.991618873734659,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000224843824599763,2482.43345715893,0.977496031726936,0.00000000000000000000000000000000000000000000000000000000000000000000000000000200178271930849,2.46046407720126
ID197,2025-09-17,2025-12-24,99,26360,112345.714285714,230754.603837046,,974.12005092557,0.993534935630061,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000658491307350595,2414.83310521233,0.971325930816941,0.000000000000000000000000000000000000000000000000000000000000000000000000000750495429892601,2.47898921998151
ID200,2025-09-17,2025-12-22,97,36375,130435.935496339,205550.471910017,,1063.28446154231,0.993256250375632,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000748216589270685,2129.20223155874,0.935528726342675,0.000000000000000000000000000000000000000000000000000000000930240161173488,2.00247657947555
