animal_id,record_date,daily_feed_g,daily_weight_g,age_day,visits_n,visits_n_valid,total_duration_sec,location,n_outlier_wt,n_outlier_feed,has_feed_out_of_range_today,is_imputed_wt,is_imputed_feed
ID028,2025-10-19,1901,48400,,12,12,2720,92,0,0,FALSE,FALSE,FALSE
ID028,2025-10-20,900,49700,,1,1,1305,92,0,0,FALSE,FALSE,FALSE
ID028,2025-10-21,732,49700,,5,5,1690,92,0,0,FALSE,FALSE,FALSE
ID028,2025-10-23,2170,56250,,14,14,3218,92,0,0,FALSE,FALSE,FALSE
ID028,2025-10-24,1345,57300,,5,5,1497,92,0,0,FALSE,FALSE,FALSE
ID028,2025-10-25,2095,58350,,8,8,2863,92,0,0,FALSE,FALSE,FALSE
ID028,2025-10-26,2034,59600,,5,5,2663,92,0,0,FALSE,FALSE,FALSE
ID028,2025-10-27,2105,58700,,4,4,2627,92,0,0,FALSE,FALSE,FALSE
ID028,2025-10-28,2094,62000,,6,6,3291,92,0,0,FALSE,FALSE,FALSE
ID028,2025-10-29,2713,61700,,4,4,3339,92,0,0,FALSE,FALSE,FALSE
ID028,2025-10-30,1906,64900,,5,5,2625,92,0,0,FALSE,FALSE,FALSE
ID028,2025-10-31,2740,65100,,10,10,3964,92,0,0,FALSE,FALSE,FALSE
ID028,2025-11-01,3352,62500,,7,7,4112,92,0,0,FALSE,FALSE,FALSE
ID028,2025-11-02,2098,60900,,3,3,2376,92,0,0,FALSE,FALSE,FALSE
ID028,2025-11-03,1640,62000,,5,5,2308,92,0,0,FALSE,FALSE,FALSE
ID028,2025-11-04,3749,64800,,15,0,0,92,0,15,FALSE,FALSE,FALSE
ID028,2025-11-05,1989,65000,,14,14,2549,92,0,0,FALSE,FALSE,FALSE
ID028,2025-11-06,1459,66200,,7,7,2120,92,0,0,FALSE,FALSE,FALSE
ID028,2025-11-07,1186,64400,,7,7,1806,92,0,0,FALSE,FALSE,FALSE
ID028,2025-11-08,2666,66000,,10,10,3232,92,0,0,FALSE,FALSE,FALSE
ID028,2025-11-09,834,65700,,6,6,891,92,0,0,FALSE,FALSE,FALSE
ID028,2025-11-10,1378,65500,,10,10,1749,92,0,0,FALSE,FALSE,FALSE
ID028,2025-11-11,987,67200,,6,6,1281,92,0,0,FALSE,FALSE,FALSE
ID028,2025-11-13,2362,66650,,6,6,2621,92,0,0,FALSE,FALSE,FALSE
ID028,2025-11-14,3416,70300,,10,0,0,92,0,10,FALSE,FALSE,FALSE
ID028,2025-11-15,1652,71200,,9,9,2139,92,0,0,FALSE,FALSE,FALSE
ID028,2025-11-16,2315,71650,,10,10,2815,92,0,0,FALSE,FALSE,FALSE
ID028,2025-11-17,1813,72500,,9,9,2252,92,0,0,FALSE,FALSE,FALSE
ID028,2025-11-18,3115,72850,,18,18,3713,92,0,0,FALSE,FALSE,FALSE
ID028,2025-11-19,1968,73250,,8,8,1928,92,0,0,FALSE,FALSE,FALSE
ID028,2025-11-20,3696,74800,,16,16,4806,92,0,0,FALSE,FALSE,FALSE
ID028,2025-11-21,1871,75500,,7,7,2093,92,0,0,FALSE,FALSE,FALSE
ID028,2025-11-22,3492,77450,,14,14,4423,92,0,0,FALSE,FALSE,FALSE
ID028,2025-11-23,1927,78950,,6,6,2339,92,0,0,FALSE,FALSE,FALSE
ID028,2025-11-24,2567,78900,,15,15,3149,92,0,0,FALSE,FALSE,FALSE
ID028,2025-11-25,3716,79300,,14,14,4339,92,0,0,FALSE,FALSE,FALSE
ID028,2025-11-26,2986,81350,,8,8,3368,92,0,0,FALSE,FALSE,FALSE
ID028,2025-11-27,1647,83200,,11,0,0,92,0,11,FALSE,FALSE,FALSE
ID028,2025-11-28,3581,84500,,13,13,4066,92,0,0,FALSE,FALSE,FALSE
ID028,2025-11-29,2672,85250,,6,6,3234,92,0,0,FALSE,FALSE,FALSE
ID028,2025-11-30,2756,84700,,8,8,3231,92,0,0,FALSE,FALSE,FALSE
ID028,2025-12-01,3853,86800,,14,14,4520,92,0,0,FALSE,FALSE,FALSE
ID028,2025-12-02,2474,87000,,9,9,2847,92,0,0,FALSE,FALSE,FALSE
ID028,2025-12-03,2800,87400,,10,10,3427,92,0,0,FALSE,FALSE,FALSE
ID028,2025-12-04,1960,86800,,7,7,2332,92,0,0,FALSE,FALSE,FALSE
ID028,2025-12-05,2649,87500,,9,9,3356,92,0,0,FALSE,FALSE,FALSE
ID028,2025-12-06,2379,88650,,12,12,2875,92,0,0,FALSE,FALSE,FALSE
ID028,2025-12-07,3169,88900,,12,12,3551,92,0,0,FALSE,FALSE,FALSE
ID028,2025-12-08,3531,91800,,12,12,4347,92,0,0,FALSE,FALSE,FALSE
ID028,2025-12-09,3559,93100,,9,9,4214,92,0,0,FALSE,FALSE,FALSE
ID028,2025-12-10,3440,96850,,6,6,3939,92,0,0,FALSE,FALSE,FALSE
ID028,2025-12-11,1946,96600,,8,8,1782,92,0,0,FALSE,FALSE,FALSE
ID028,2025-12-12,2575,98250,,10,10,1459,92,0,0,FALSE,FALSE,FALSE
ID028,2025-12-13,4198,99200,,9,0,0,92,0,9,FALSE,FALSE,FALSE
ID028,2025-12-14,2033,100500,,3,3,2069,92,0,0,FALSE,FALSE,FALSE
ID028,2025-12-15,3959,101400,,8,8,3888,92,0,0,FALSE,FALSE,FALSE
ID028,2025-12-16,2937,101400,,8,8,2886,92,0,0,FALSE,FALSE,FALSE
ID028,2025-12-17,4467,103600,,13,0,0,92,0,13,FALSE,FALSE,FALSE
ID028,2025-12-18,3369,104100,,9,9,3113,92,0,0,FALSE,FALSE,FALSE
ID028,2025-12-19,2023,101900,,5,5,2021,92,0,0,FALSE,FALSE,FALSE
ID028,2025-12-20,2640,102400,,5,5,3120,92,0,0,FALSE,FALSE,FALSE
ID028,2025-12-21,3391,104900,,11,11,4035,92,0,0,FALSE,FALSE,FALSE
ID028,2025-12-22,3317,106400,,9,9,3931,92,0,0,FALSE,FALSE,FALSE
ID028,2025-12-23,2244,107500,,7,7,2581,92,0,0,FALSE,FALSE,FALSE
ID028,2025-12-24,2438,105850,,6,6,2058,92,0,0,FALSE,FALSE,FALSE
ID028,2025-12-25,3971,110050,,12,0,0,92,0,12,FALSE,FALSE,FALSE
ID028,2025-12-26,963,111500,,4,4,1153,92,0,0,FALSE,FALSE,FALSE
ID029,2025-09-17,261,38150,,2,2,865,99,0,0,FALSE,FALSE,FALSE
ID029,2025-09-18,500,38800,,7,7,1319,99,0,0,FALSE,FALSE,FALSE
ID029,2025-09-19,736,39800,,7,7,1932,99,0,0,FALSE,FALSE,FALSE
ID029,2025-09-20,599,36300,,7,7,1251,99,0,0,FALSE,FALSE,FALSE
ID029,2025-09-21,201,36000,,4,4,675,99,4,0,FALSE,TRUE,FALSE
ID029,2025-09-22,131,35700,,2,0,0,99,0,2,FALSE,FALSE,FALSE
ID029,2025-09-23,422,36600,,3,3,874,99,0,0,FALSE,FALSE,FALSE
ID029,2025-09-24,1232,36000,,5,5,2318,99,0,0,FALSE,FALSE,FALSE
ID029,2025-09-25,538,36900,,4,4,1294,99,0,0,FALSE,FALSE,FALSE
ID029,2025-09-26,281,37600,,3,3,1382,99,0,0,FALSE,FALSE,FALSE
ID029,2025-09-28,178,39850,,2,2,798,99,0,0,FALSE,FALSE,FALSE
ID029,2025-09-29,1214,40600,,5,5,3183,99,0,0,FALSE,FALSE,FALSE
ID029,2025-09-30,207,41250,,2,2,1630,99,0,0,FALSE,FALSE,FALSE
ID029,2025-10-01,571,42300,,6,6,1961,99,0,0,FALSE,FALSE,FALSE
ID029,2025-10-02,166,43600,,1,1,242,99,0,0,FALSE,FALSE,FALSE
ID029,2025-10-03,551,44650,,6,6,2153,99,0,0,FALSE,FALSE,FALSE
ID029,2025-10-04,1266,45000,,8,8,1876,99,0,0,FALSE,FALSE,FALSE
ID029,2025-10-05,885,47400,,7,7,1726,99,0,0,FALSE,FALSE,FALSE
ID029,2025-10-06,447,47050,,4,4,1532,99,0,0,FALSE,FALSE,FALSE
ID029,2025-10-08,211,48800,,3,3,1356,99,0,0,FALSE,FALSE,FALSE
ID029,2025-10-09,1161,49900,,7,7,4195,99,0,0,FALSE,FALSE,FALSE
ID029,2025-10-10,35,51800,,1,0,0,99,0,1,FALSE,FALSE,FALSE
ID029,2025-10-11,484,51900,,3,3,1133,99,0,0,FALSE,FALSE,FALSE
ID029,2025-10-12,665,52600,,5,5,2430,99,0,0,FALSE,FALSE,FALSE
ID029,2025-10-13,258,54450,,2,2,1060,99,0,0,FALSE,FALSE,FALSE
ID029,2025-10-14,519,55350,,4,4,1889,99,0,0,FALSE,FALSE,FALSE
ID029,2025-10-15,765,57000,,7,7,1929,99,0,0,FALSE,FALSE,FALSE
ID029,2025-10-16,504,57000,,5,5,2270,99,0,0,FALSE,FALSE,FALSE
ID029,2025-10-17,1043,57500,,5,5,4030,99,0,0,FALSE,FALSE,FALSE
ID029,2025-10-18,13,56400,,1,0,0,99,0,1,FALSE,FALSE,FALSE
ID029,2025-10-19,180,57000,,1,1,537,99,0,0,FALSE,FALSE,FALSE
ID029,2025-10-20,878,62300,,6,6,2944,99,0,0,FALSE,FALSE,FALSE
ID029,2025-10-21,976,62400,,5,5,3473,99,0,0,FALSE,FALSE,FALSE
ID029,2025-10-22,1214,63500,,7,7,3004,99,0,0,FALSE,FALSE,FALSE
ID029,2025-10-23,758,63950,,2,2,1530,99,0,0,FALSE,FALSE,FALSE
ID029,2025-10-24,837,65500,,4,4,3136,99,0,0,FALSE,FALSE,FALSE
ID029,2025-10-25,984,66800,,8,8,3189,99,0,0,FALSE,FALSE,FALSE
ID029,2025-10-26,886,67700,,4,4,2545,99,0,0,FALSE,FALSE,FALSE
ID029,2025-10-27,596,68800,,3,3,2171,99,0,0,FALSE,FALSE,FALSE
ID029,2025-10-28,1119,70050,,8,8,4237,99,0,0,FALSE,FALSE,FALSE
ID029,2025-10-29,994,71950,,4,4,2582,99,0,0,FALSE,FALSE,FALSE
ID029,2025-10-30,835,73300,,7,7,2049,99,0,0,FALSE,FALSE,FALSE
ID029,2025-10-31,491,74400,,2,2,1154,99,0,0,FALSE,FALSE,FALSE
ID029,2025-11-01,929,75300,,3,3,1281,99,0,0,FALSE,FALSE,FALSE
ID029,2025-11-02,1375,78500,,5,5,2379,99,0,0,FALSE,FALSE,FALSE
ID029,2025-11-03,2083,79450,,10,10,3597,99,0,0,FALSE,FALSE,FALSE
ID029,2025-11-04,896,81150,,4,4,2783,99,0,0,FALSE,FALSE,FALSE
ID029,2025-11-05,431,82400,,7,7,1352,99,0,0,FALSE,FALSE,FALSE
ID029,2025-11-06,2181,83900,,11,11,2366,99,0,0,FALSE,FALSE,FALSE
ID029,2025-11-07,478,84900,,1,1,576,99,0,0,FALSE,FALSE,FALSE
ID029,2025-11-08,3136,85100,,9,9,2507,99,0,0,FALSE,FALSE,FALSE
ID029,2025-11-09,877,86900,,4,4,712,99,0,0,FALSE,FALSE,FALSE
ID029,2025-11-10,760,87000,,4,4,749,99,0,0,FALSE,FALSE,FALSE
ID029,2025-11-11,2206,86400,,9,9,2111,99,0,0,FALSE,FALSE,FALSE
ID029,2025-11-12,1801,87000,,6,6,1476,99,0,0,FALSE,FALSE,FALSE
ID029,2025-11-13,946,93500,,3,3,884,99,0,0,FALSE,FALSE,FALSE
ID029,2025-11-14,830,95500,,7,7,739,99,0,0,FALSE,FALSE,FALSE
ID029,2025-11-15,2694,95200,,7,7,2164,99,0,0,FALSE,FALSE,FALSE
ID029,2025-11-16,1953,95950,,4,4,2172,99,0,0,FALSE,FALSE,FALSE
ID029,2025-11-17,1910,98000,,6,6,1776,99,0,0,FALSE,FALSE,FALSE
ID029,2025-11-18,1453,99400,,3,3,1537,99,0,0,FALSE,FALSE,FALSE
ID029,2025-11-19,1780,96350,,6,6,1617,99,0,0,FALSE,FALSE,FALSE
ID029,2025-11-20,1936,95600,,7,7,1803,99,0,0,FALSE,FALSE,FALSE
ID029,2025-11-21,2026,95600,,3,3,2056,99,0,0,FALSE,FALSE,FALSE
ID029,2025-11-22,1386,100100,,7,7,2438,99,0,0,FALSE,FALSE,FALSE
ID029,2025-11-23,1122,100800,,7,7,1461,99,0,0,FALSE,FALSE,FALSE
ID029,2025-11-24,3696,100300,,15,15,3813,99,0,0,FALSE,FALSE,FALSE
ID029,2025-11-25,3752,101200,,10,10,2889,99,0,0,FALSE,FALSE,FALSE
ID029,2025-11-26,3431,102800,,6,6,2751,99,0,0,FALSE,FALSE,FALSE
ID029,2025-11-27,3115,101200,,8,8,2517,99,0,0,FALSE,FALSE,FALSE
ID029,2025-11-28,2747,103900,,7,7,2232,99,0,0,FALSE,FALSE,FALSE
ID029,2025-11-29,3979,104400,,9,9,3181,99,0,0,FALSE,FALSE,FALSE
ID029,2025-11-30,4369,107600,,16,16,3423,99,0,0,FALSE,FALSE,FALSE
ID029,2025-12-01,1728,108000,,11,11,1355,99,0,0,FALSE,FALSE,FALSE
ID029,2025-12-02,5586,108350,,18,18,4475,99,0,0,FALSE,FALSE,FALSE
ID029,2025-12-03,3473,109700,,16,16,2909,99,0,0,FALSE,FALSE,FALSE
ID029,2025-12-04,4559,111500,,18,18,3765,99,0,0,FALSE,FALSE,FALSE
ID029,2025-12-05,4424,112200,,17,17,3513,99,0,0,FALSE,FALSE,FALSE
ID029,2025-12-06,4205,114000,,16,16,3487,99,0,0,FALSE,FALSE,FALSE
ID029,2025-12-07,3792,114000,,22,22,3113,99,0,0,FALSE,FALSE,FALSE
ID029,2025-12-08,3709,115800,,15,15,2674,99,0,0,FALSE,FALSE,FALSE
ID029,2025-12-09,4371,117700,,14,14,3209,99,0,0,FALSE,FALSE,FALSE
ID029,2025-12-10,4897,118300,,19,19,3865,99,0,0,FALSE,FALSE,FALSE
ID029,2025-12-11,1452,114750,,2,2,971,99,0,0,FALSE,FALSE,FALSE
ID029,2025-12-12,3676,115750,,6,6,2616,99,0,0,FALSE,FALSE,FALSE
ID029,2025-12-13,3552,119500,,10,10,2391,99,0,0,FALSE,FALSE,FALSE
ID029,2025-12-14,5690,123700,,13,0,0,99,0,13,FALSE,FALSE,FALSE
ID029,2025-12-15,3489,121950,,12,12,3080,99,0,0,FALSE,FALSE,FALSE
ID029,2025-12-16,4258,128800,,9,9,3279,99,0,0,FALSE,FALSE,FALSE
ID029,2025-12-17,3553,131900,,12,12,2684,99,0,0,FALSE,FALSE,FALSE
ID029,2025-12-18,3817,131500,,13,13,2783,99,0,0,FALSE,FALSE,FALSE
ID029,2025-12-19,5097,130900,,17,17,4278,99,0,0,FALSE,FALSE,FALSE
ID029,2025-12-20,4736,134300,,19,19,3577,99,0,0,FALSE,FALSE,FALSE
ID029,2025-12-21,3728,134500,,14,14,3059,99,0,0,FALSE,FALSE,FALSE
ID029,2025-12-22,2003,134400,,7,7,1380,99,0,0,FALSE,FALSE,FALSE
ID031,2025-09-19,200,27900,,6,0,0,93,1,6,FALSE,FALSE,FALSE
ID031,2025-09-20,1093,29500,,22,22,2783,93,4,0,FALSE,FALSE,FALSE
ID031,2025-09-21,1157,30300,,14,14,3356,93,2,0,FALSE,FALSE,FALSE
ID031,2025-09-22,851,40550,,8,8,1729,93,2,0,FALSE,FALSE,FALSE
ID031,2025-09-23,644,41400,,6,6,1451,93,2,0,FALSE,FALSE,FALSE
ID031,2025-09-24,1739,30900,,6,6,4260,93,1,0,FALSE,FALSE,FALSE
ID031,2025-09-25,1314,32550,,10,10,3124,93,2,0,FALSE,FALSE,FALSE
ID031,2025-09-26,1651,32200,,5,5,3038,93,0,0,FALSE,FALSE,FALSE
ID031,2025-09-27,1427,33800,,16,16,3611,93,0,0,FALSE,FALSE,FALSE
ID031,2025-09-28,750,33900,,10,10,1664,93,0,0,FALSE,FALSE,FALSE
ID031,2025-09-29,1518,33700,,10,10,3306,93,0,0,FALSE,FALSE,FALSE
ID031,2025-09-30,1953,35300,,15,15,3279,93,0,0,FALSE,FALSE,FALSE
ID031,2025-10-01,1661,35000,,11,11,2697,93,0,0,FALSE,FALSE,FALSE
ID031,2025-10-02,1636,36100,,12,12,2520,93,1,0,FALSE,FALSE,FALSE
ID031,2025-10-03,2141,37150,,16,16,3518,93,0,0,FALSE,FALSE,FALSE
ID031,2025-10-04,1850,37650,,14,14,2745,93,0,0,FALSE,FALSE,FALSE
ID031,2025-10-05,1765,38500,,18,18,2436,93,0,0,FALSE,FALSE,FALSE
ID031,2025-10-06,2386,39600,,17,17,3002,93,0,0,FALSE,FALSE,FALSE
ID031,2025-10-07,1912,40000,,18,18,2788,93,0,0,FALSE,FALSE,FALSE
ID031,2025-10-08,1818,40800,,16,16,2693,93,0,0,FALSE,FALSE,FALSE
ID031,2025-10-09,1961,40800,,10,10,2533,93,0,0,FALSE,FALSE,FALSE
ID031,2025-10-10,1781,42300,,15,15,2517,93,0,0,FALSE,FALSE,FALSE
ID031,2025-10-11,2146,43600,,19,19,3081,93,0,0,FALSE,FALSE,FALSE
ID031,2025-10-12,1951,43000,,14,14,2458,93,0,0,FALSE,FALSE,FALSE
ID031,2025-10-13,2278,44800,,22,22,3014,93,0,0,FALSE,FALSE,FALSE
ID031,2025-10-14,2330,45500,,20,20,2991,93,0,0,FALSE,FALSE,FALSE
ID031,2025-10-15,2412,46700,,17,17,3026,93,0,0,FALSE,FALSE,FALSE
ID031,2025-10-16,2433,48300,,21,21,2916,93,1,0,FALSE,FALSE,FALSE
ID031,2025-10-17,2490,49000,,22,22,3040,93,0,0,FALSE,FALSE,FALSE
ID031,2025-10-18,822,50250,,6,6,448,93,0,0,FALSE,FALSE,FALSE
ID031,2025-10-19,1656,47700,,9,9,1771,93,0,0,FALSE,FALSE,FALSE
ID031,2025-10-20,1789,52300,,15,15,2659,93,0,0,FALSE,FALSE,FALSE
ID031,2025-10-21,1531,52700,,20,20,1812,93,0,0,FALSE,FALSE,FALSE
ID031,2025-10-22,2593,53600,,24,24,3109,93,0,0,FALSE,FALSE,FALSE
ID031,2025-10-23,2651,52600,,20,20,2740,93,0,0,FALSE,FALSE,FALSE
ID031,2025-10-24,1409,53500,,13,13,1606,93,0,0,FALSE,FALSE,FALSE
ID031,2025-10-25,3249,55400,,23,23,3883,93,0,0,FALSE,FALSE,FALSE
ID031,2025-10-26,2413,56750,,14,14,2288,93,0,0,FALSE,FALSE,FALSE
ID031,2025-10-27,2818,58400,,19,19,2669,93,0,0,FALSE,FALSE,FALSE
ID031,2025-10-28,2438,57300,,15,15,2418,93,0,0,FALSE,FALSE,FALSE
ID031,2025-10-29,2612,59400,,14,14,2563,93,0,0,FALSE,FALSE,FALSE
ID031,2025-10-30,2830,60850,,18,18,2819,93,0,0,FALSE,FALSE,FALSE
ID031,2025-10-31,3167,61500,,14,14,2821,93,0,0,FALSE,FALSE,FALSE
ID031,2025-11-01,2181,62400,,17,17,2175,93,0,0,FALSE,FALSE,FALSE
ID031,2025-11-02,2589,63600,,19,19,2578,93,0,0,FALSE,FALSE,FALSE
ID031,2025-11-03,3379,64400,,17,17,2512,93,0,0,FALSE,FALSE,FALSE
ID031,2025-11-04,3340,65700,,23,23,2647,93,0,0,FALSE,FALSE,FALSE
ID031,2025-11-05,2430,66500,,30,30,2261,93,0,0,FALSE,FALSE,FALSE
ID031,2025-11-06,2111,66600,,13,13,1950,93,0,0,FALSE,FALSE,FALSE
ID031,2025-11-07,3371,69150,,14,14,3059,93,0,0,FALSE,FALSE,FALSE
ID031,2025-11-08,2741,71200,,26,26,2468,93,0,0,FALSE,FALSE,FALSE
ID031,2025-11-09,2477,71500,,15,15,2067,93,0,0,FALSE,FALSE,FALSE
ID031,2025-11-10,3833,72400,,22,22,2906,93,0,0,FALSE,FALSE,FALSE
ID031,2025-11-11,2416,73300,,15,15,2025,93,0,0,FALSE,FALSE,FALSE
ID031,2025-11-12,1655,72500,,3,3,1135,93,0,0,FALSE,FALSE,FALSE
ID031,2025-11-13,647,74600,,7,7,489,93,0,0,FALSE,FALSE,FALSE
ID031,2025-11-14,3576,79350,,12,12,2960,93,0,0,FALSE,FALSE,FALSE
ID031,2025-11-15,3672,80800,,25,25,2954,93,0,0,FALSE,FALSE,FALSE
ID031,2025-11-16,3455,80250,,14,14,2864,93,0,0,FALSE,FALSE,FALSE
ID031,2025-11-17,3090,81900,,17,17,2385,93,0,0,FALSE,FALSE,FALSE
ID031,2025-11-18,2816,83750,,18,18,1995,93,0,0,FALSE,FALSE,FALSE
ID031,2025-11-19,2609,83400,,13,13,1991,93,0,0,FALSE,FALSE,FALSE
ID031,2025-11-20,3447,85200,,20,20,2453,93,0,0,FALSE,FALSE,FALSE
ID031,2025-11-21,3239,85700,,14,14,2462,93,0,0,FALSE,FALSE,FALSE
ID031,2025-11-22,2193,86700,,20,20,1821,93,0,0,FALSE,FALSE,FALSE
ID031,2025-11-23,2109,87000,,17,17,1816,93,0,0,FALSE,FALSE,FALSE
ID031,2025-11-24,4492,86900,,19,19,3739,93,0,0,FALSE,FALSE,FALSE
ID031,2025-11-25,2990,86900,,16,16,1999,93,0,0,FALSE,FALSE,FALSE
ID031,2025-11-26,2842,86800,,24,24,2102,93,0,0,FALSE,FALSE,FALSE
ID031,2025-11-27,3285,90300,,18,18,2641,93,0,0,FALSE,FALSE,FALSE
ID031,2025-11-28,3368,91300,,19,19,2436,93,0,0,FALSE,FALSE,FALSE
ID031,2025-11-29,4163,91900,,29,29,3209,93,0,0,FALSE,FALSE,FALSE
ID031,2025-11-30,3601,91700,,21,21,3027,93,0,0,FALSE,FALSE,FALSE
ID031,2025-12-01,3808,93300,,18,18,2660,93,0,0,FALSE,FALSE,FALSE
ID031,2025-12-02,3105,94200,,25,25,2122,93,0,0,FALSE,FALSE,FALSE
ID031,2025-12-03,3563,94700,,23,23,2830,93,0,0,FALSE,FALSE,FALSE
ID031,2025-12-04,3529,97200,,26,26,2796,93,0,0,FALSE,FALSE,FALSE
ID031,2025-12-05,367,98000,,1,1,340,93,0,0,FALSE,FALSE,FALSE
ID031,2025-12-08,1902,99500,,13,13,1811,93,0,0,FALSE,FALSE,FALSE
ID031,2025-12-09,2584,100000,,25,25,1610,93,0,0,FALSE,FALSE,FALSE
ID031,2025-12-10,3371,100750,,18,18,2769,93,0,0,FALSE,FALSE,FALSE
ID031,2025-12-11,1559,100800,,5,5,874,93,0,0,FALSE,FALSE,FALSE
ID031,2025-12-12,298,103150,,1,0,0,93,1,1,FALSE,TRUE,FALSE
ID031,2025-12-13,59,105500,,2,0,0,93,2,2,FALSE,TRUE,FALSE
ID031,2025-12-15,1888,107850,,14,14,1274,93,0,0,FALSE,FALSE,FALSE
ID031,2025-12-16,3865,106700,,23,23,2373,93,0,0,FALSE,FALSE,FALSE
ID031,2025-12-17,2926,106000,,14,14,1906,93,0,0,FALSE,FALSE,FALSE
ID031,2025-12-18,3549,107750,,24,24,2418,93,0,0,FALSE,FALSE,FALSE
ID031,2025-12-19,2826,108600,,11,11,2160,93,0,0,FALSE,FALSE,FALSE
ID031,2025-12-20,3403,111200,,18,18,2497,93,0,0,FALSE,FALSE,FALSE
ID031,2025-12-21,4514,112000,,33,0,0,93,0,33,FALSE,FALSE,FALSE
ID031,2025-12-22,3736,112300,,24,24,2301,93,0,0,FALSE,FALSE,FALSE
ID031,2025-12-23,3649,112050,,32,32,2459,93,0,0,FALSE,FALSE,FALSE
ID031,2025-12-24,3560,112300,,28,28,2213,93,0,0,FALSE,FALSE,FALSE
ID031,2025-12-25,4016,115500,,19,19,2762,93,0,0,FALSE,FALSE,FALSE
ID031,2025-12-26,933,116700,,5,5,674,93,0,0,FALSE,FALSE,FALSE
ID033,2025-09-13,635,26900,,4,0,0,95,0,4,FALSE,FALSE,FALSE
ID033,2025-09-14,874,28100,,13,13,1968,95,1,0,FALSE,FALSE,FALSE
ID033,2025-09-15,1110,29000,,13,13,2929,95,0,0,FALSE,FALSE,FALSE
ID033,2025-09-16,721,29600,,15,15,1791,95,1,0,FALSE,FALSE,FALSE
ID033,2025-09-17,1071,30700,,18,18,3465,95,0,0,FALSE,FALSE,FALSE
ID033,2025-09-18,912,30900,,19,19,2955,95,0,0,FALSE,FALSE,FALSE
ID033,2025-09-19,1258,31600,,17,17,4684,95,0,0,FALSE,FALSE,FALSE
ID033,2025-09-20,1445,33100,,23,23,4333,95,0,0,FALSE,FALSE,FALSE
ID033,2025-09-21,763,34350,,13,13,1667,95,13,0,FALSE,TRUE,FALSE
ID033,2025-09-22,1249,35600,,11,11,3325,95,0,0,FALSE,FALSE,FALSE
ID033,2025-09-23,1531,36100,,16,16,4022,95,0,0,FALSE,FALSE,FALSE
ID033,2025-09-24,1097,36300,,7,7,2483,95,0,0,FALSE,FALSE,FALSE
ID033,2025-09-25,691,36900,,5,5,2134,95,0,0,FALSE,FALSE,FALSE
ID033,2025-09-26,1067,36850,,9,9,3160,95,1,0,FALSE,FALSE,FALSE
ID033,2025-09-27,839,38500,,7,7,2156,95,0,0,FALSE,FALSE,FALSE
ID033,2025-09-28,1958,39200,,17,17,4664,95,0,0,FALSE,FALSE,FALSE
ID033,2025-09-29,853,39100,,6,6,1284,95,0,0,FALSE,FALSE,FALSE
ID033,2025-09-30,2041,41100,,15,15,4062,95,0,0,FALSE,FALSE,FALSE
ID033,2025-10-01,1789,41200,,12,12,3056,95,0,0,FALSE,FALSE,FALSE
ID033,2025-10-02,1552,42450,,12,12,4161,95,0,0,FALSE,FALSE,FALSE
ID033,2025-10-03,1666,43500,,14,14,3469,95,0,0,FALSE,FALSE,FALSE
ID033,2025-10-04,1482,43500,,9,9,2722,95,0,0,FALSE,FALSE,FALSE
ID033,2025-10-05,1698,44800,,13,13,4408,95,0,0,FALSE,FALSE,FALSE
ID033,2025-10-06,1525,45600,,7,7,3604,95,0,0,FALSE,FALSE,FALSE
ID033,2025-10-07,1682,45700,,14,14,3968,95,0,0,FALSE,FALSE,FALSE
ID033,2025-10-08,1920,45700,,13,13,4878,95,0,0,FALSE,FALSE,FALSE
ID033,2025-10-09,1938,47000,,12,12,4598,95,0,0,FALSE,FALSE,FALSE
ID033,2025-10-10,1936,47600,,14,14,3882,95,0,0,FALSE,FALSE,FALSE
ID033,2025-10-11,337,48500,,3,0,0,95,0,3,FALSE,FALSE,FALSE
ID033,2025-10-14,1837,53150,,16,16,3406,95,0,0,FALSE,FALSE,FALSE
ID033,2025-10-15,1555,52600,,15,15,2616,95,0,0,FALSE,FALSE,FALSE
ID033,2025-10-16,3213,53500,,21,0,0,95,0,21,FALSE,FALSE,FALSE
ID033,2025-10-17,699,53400,,6,0,0,95,0,6,FALSE,FALSE,FALSE
ID033,2025-10-18,93,53550,,2,0,0,95,0,2,FALSE,FALSE,FALSE
ID033,2025-10-19,3311,55150,,12,0,0,95,0,12,FALSE,FALSE,FALSE
ID033,2025-10-20,2012,57000,,10,10,2616,95,0,0,FALSE,FALSE,FALSE
ID033,2025-10-21,2560,57250,,10,10,3195,95,0,0,FALSE,FALSE,FALSE
ID033,2025-10-22,2966,58200,,22,22,3917,95,0,0,FALSE,FALSE,FALSE
ID033,2025-10-23,2612,59700,,16,16,4502,95,0,0,FALSE,FALSE,FALSE
ID033,2025-10-24,3334,60800,,26,26,5704,95,0,0,FALSE,FALSE,FALSE
ID033,2025-10-25,2369,61550,,32,32,3269,95,0,0,FALSE,FALSE,FALSE
ID033,2025-10-26,2766,61300,,18,18,4066,95,0,0,FALSE,FALSE,FALSE
ID033,2025-10-27,2691,62450,,16,16,2643,95,0,0,FALSE,FALSE,FALSE
ID033,2025-10-28,1221,63600,,3,0,0,95,0,3,FALSE,FALSE,FALSE
ID033,2025-10-29,2658,64400,,17,17,3635,95,0,0,FALSE,FALSE,FALSE
ID033,2025-10-30,2665,65800,,14,14,3427,95,0,0,FALSE,FALSE,FALSE
