animal_id,record_date,daily_feed_g,daily_weight_g,age_day,visits_n,visits_n_valid,total_duration_sec,location,n_outlier_wt,n_outlier_feed,has_feed_out_of_range_today,is_imputed_wt,is_imputed_feed,cum_feed,weight_kg,pred_cum_feed,pred_daily_feed
ID187,2025-11-13,2662,70635.5527584333,,9,9,3175,91,0,0,FALSE,FALSE,FALSE,,,,
ID187,2025-11-14,4127,71839.130977258,,14,14,5855,91,0,0,FALSE,FALSE,FALSE,,,,
ID187,2025-11-15,3218,73310,,10,10,4113,91,0,0,FALSE,FALSE,FALSE,,,,
ID187,2025-11-16,3935,74810,,10,10,4851,91,0,0,FALSE,FALSE,FALSE,,,,
ID187,2025-11-17,3651,75900,,13,13,4515,91,0,0,FALSE,FALSE,FALSE,,,,
ID187,2025-11-18,2779,76200,,6,6,3452,91,0,0,FALSE,FALSE,FALSE,,,,
ID187,2025-11-19,4334,77623.0769230769,,13,13,5068,91,0,0,FALSE,FALSE,FALSE,,,,
ID187,2025-11-20,3727,78250,,12,12,4368,91,0,0,FALSE,FALSE,FALSE,,,,
ID187,2025-11-21,2866,78189.0513422141,,6,6,3297,91,0,0,FALSE,FALSE,FALSE,,,,
ID187,2025-11-22,1811,78564.3713235583,,5,5,2087,91,0,0,FALSE,FALSE,FALSE,,,,
ID187,2025-11-23,3613,79205.1137558059,,17,17,4384,91,0,0,FALSE,FALSE,FALSE,,,,
ID187,2025-11-24,2235,81352.4666182952,,7,7,2577,91,1,0,FALSE,FALSE,FALSE,,,,
ID187,2025-11-25,4887,82234.1219120234,,14,14,6590,91,1,0,FALSE,FALSE,FALSE,,,,
ID187,2025-11-26,2437,85656.153485961,,5,5,2641,91,0,0,FALSE,FALSE,FALSE,,,,
ID187,2025-11-27,2352.11525340703,87296.8776076788,,6,5,2053,91,0,1,FALSE,FALSE,FALSE,,,,
ID187,2025-11-28,3469,90889.0540417783,,9,9,4073,91,0,0,FALSE,FALSE,FALSE,,,,
ID187,2025-11-29,3704,91790.7960903845,,16,16,3834,91,0,0,FALSE,FALSE,FALSE,,,,
ID187,2025-11-30,4529.42405151149,92755.0325478304,,14,13,5224,91,0,1,FALSE,FALSE,FALSE,,,,
ID187,2025-12-01,3349,93674.9515718125,,6,6,3880,91,1,0,FALSE,FALSE,FALSE,,,,
ID187,2025-12-02,3976,94898.0760383834,,15,15,4434,91,0,0,FALSE,FALSE,FALSE,,,,
ID187,2025-12-03,4096,92320.4753032698,,10,10,4849,91,0,0,FALSE,FALSE,FALSE,,,,
ID187,2025-12-04,3766,93066.558370261,,14,14,4005,91,1,0,FALSE,FALSE,FALSE,,,,
ID187,2025-12-05,4074,94537.2574549843,,12,12,4782,91,0,0,FALSE,FALSE,FALSE,,,,
ID187,2025-12-06,2956,95615.3846153846,,13,13,3372,91,0,0,FALSE,FALSE,FALSE,,,,
ID187,2025-12-07,3584,95422.2222222222,,9,9,3868,91,0,0,FALSE,FALSE,FALSE,,,,
ID187,2025-12-08,3111,96590.9765898594,,11,11,2868,91,0,0,FALSE,FALSE,FALSE,,,,
ID187,2025-12-09,2615,97524.405971645,,13,13,3070,91,0,0,FALSE,FALSE,FALSE,,,,
ID187,2025-12-10,3491,98330.013234379,,9,9,4284,91,0,0,FALSE,FALSE,FALSE,,,,
ID187,2025-12-11,1656,99316.6666666667,,6,6,1542,91,0,0,FALSE,FALSE,FALSE,,,,
ID187,2025-12-12,3150.42405151149,98793.2261056819,,10,9,2606,91,0,1,FALSE,FALSE,FALSE,,,,
ID187,2025-12-13,5008,102298.68213716,,11,11,5100,91,0,0,FALSE,FALSE,FALSE,,,,
ID187,2025-12-14,3503,103971.428571429,,7,7,3594,91,0,0,FALSE,FALSE,FALSE,,,,
ID187,2025-12-15,3272,103266.666666667,,6,6,3191,91,0,0,FALSE,FALSE,FALSE,,,,
ID187,2025-12-16,3926,103375.60571705,,7,7,4147,91,0,0,FALSE,FALSE,FALSE,,,,
ID187,2025-12-17,3427,105637.5,,8,8,3494,91,0,0,FALSE,FALSE,FALSE,,,,
ID187,2025-12-18,3425,106303.406009604,,8,8,3738,91,0,0,FALSE,FALSE,FALSE,,,,
ID187,2025-12-19,3840,106885.714285714,,7,7,4267,91,0,0,FALSE,FALSE,FALSE,,,,
ID187,2025-12-20,2874,109007.073089842,,6,6,3051,91,0,0,FALSE,FALSE,FALSE,,,,
ID187,2025-12-21,3463,108750,,8,8,3705,91,0,0,FALSE,FALSE,FALSE,,,,
ID187,2025-12-22,3043,110012.362677673,,6,6,3002,91,0,0,FALSE,FALSE,FALSE,,,,
ID187,2025-12-23,3727,112020.863607102,,10,10,4051,91,0,0,FALSE,FALSE,FALSE,,,,
ID187,2025-12-24,2442,110850,,6,6,2530,91,0,0,FALSE,FALSE,FALSE,,,,
ID187,2025-12-25,3555,113039.41604879,,7,7,3741,91,0,0,FALSE,FALSE,FALSE,,,,
ID187,2025-12-26,1418,113000,,4,4,1531,91,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-09-12,42,29241.6574201702,,1,1,20,94,1,0,FALSE,TRUE,FALSE,,,,
ID188,2025-09-14,1473.42405151149,28908.4223508953,,19,18,2779,94,9,1,FALSE,FALSE,FALSE,,,,
ID188,2025-09-15,2253.42405151149,30130.8847383702,,26,25,4185,94,8,1,FALSE,FALSE,FALSE,,,,
ID188,2025-09-16,2638.42405151149,30711.7939603497,,37,35,5042,94,13,2,FALSE,FALSE,FALSE,,,,
ID188,2025-09-17,1842,32339.9495365544,,24,24,3543,94,4,0,FALSE,FALSE,FALSE,,,,
ID188,2025-09-18,1489.42405151149,33170.0236996888,,19,16,2250,94,1,3,FALSE,FALSE,FALSE,,,,
ID188,2025-09-19,2210.42405151149,32760.7532959752,,39,36,3639,94,7,3,FALSE,FALSE,FALSE,,,,
ID188,2025-09-20,1855,33887.8811981646,,29,29,3841,94,4,0,FALSE,FALSE,FALSE,,,,
ID188,2025-09-21,2139.42405151149,36837.1245172753,,28,27,4800,94,5,1,FALSE,FALSE,FALSE,,,,
ID188,2025-09-22,2222,37185.6667190843,,27,27,5212,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-09-23,2167,37935,,21,21,4959,94,1,0,FALSE,FALSE,FALSE,,,,
ID188,2025-09-24,2288,38968.75,,17,17,5710,94,1,0,FALSE,FALSE,FALSE,,,,
ID188,2025-09-25,1961,40518.1818181818,,22,22,4445,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-09-26,1606,41311.1111111111,,18,18,3936,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-09-27,2297,40930.1853245735,,12,12,5139,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-09-28,2223,40106.2397386814,,15,15,4180,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-09-29,1979,41400,,11,11,3761,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-09-30,1653,40728.9369562038,,16,16,3426,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-10-01,1905,42082.1172996524,,9,9,3601,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-10-02,2421,43982.2785715592,,18,18,4465,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-10-03,2182,45033.3333333333,,15,15,4023,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-10-04,2734,45766.5516448384,,15,15,4633,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-10-05,2410,46684.0033785402,,12,12,4551,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-10-06,2999,48884.6153846154,,13,13,5019,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-10-07,2634,50153.8461538462,,13,13,4220,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-10-08,2935,51912.5,,16,16,4582,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-10-09,2487,53011.7647058824,,17,17,3844,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-10-10,2871,53933.3333333333,,15,15,4643,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-10-11,2562,55033.3333333333,,18,18,3966,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-10-12,2955,55675,,12,12,4457,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-10-13,2921,56175,,12,12,3788,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-10-14,3371,57883.3333333333,,18,18,4956,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-10-15,3077,59850,,20,20,4644,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-10-16,3089,60070.5882352941,,17,17,4632,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-10-17,2506,61387.5,,8,8,3790,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-10-18,2298,60844.0173222441,,7,7,3978,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-10-19,2111,62160,,5,5,3447,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-10-20,3000,64576.4705882353,,17,17,4490,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-10-21,3689,66348.4311791483,,24,24,5319,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-10-22,2986,66846.1538461539,,13,13,4556,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-10-23,3615.42405151149,67311.7647058824,,17,16,5707,94,0,1,FALSE,FALSE,FALSE,,,,
ID188,2025-10-24,2794,68112.5,,8,8,4525,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-10-25,3394,68471.4285714286,,7,7,4993,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-10-26,3943,68200,,17,17,5672,94,1,0,FALSE,FALSE,FALSE,,,,
ID188,2025-10-27,3229,70188.8888888889,,9,9,4487,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-10-28,4585,71600,,15,15,5700,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-10-29,2691,73087.5,,8,8,3842,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-10-30,3878,72850,,10,10,5334,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-10-31,2989,73700,,7,7,3932,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-11-01,4069,76066.6666666667,,9,9,5082,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-11-02,3655,78918.75,,16,16,4705,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-11-03,3434,79583.3333333333,,12,12,4540,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-11-04,4383,80175,,16,16,5132,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-11-05,3054,80352.9411764706,,17,17,3936,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-11-06,4028,83121.4285714286,,14,14,5117,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-11-07,2852,83406.3560220359,,11,11,3818,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-11-08,4336,86035.2941176471,,17,17,5031,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-11-09,3815,86600,,13,13,4381,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-11-10,2783,85190,,10,10,3174,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-11-11,3202,88700,,11,11,3809,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-11-12,1661,88700,,1,1,1596,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-11-13,2372,89150,,2,2,2424,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-11-14,4252,91080,,5,5,4820,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-11-15,3362,91288.8888888889,,9,9,3555,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-11-16,3591,91207.6923076923,,13,13,4120,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-11-17,3476,93547.393062976,,14,14,4084,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-11-18,3784,95907.9994935687,,11,11,4473,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-11-19,3651,96033.8758689974,,12,12,4354,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-11-20,4448,93288.8888888889,,9,9,5199,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-11-21,3785,97352.9519757305,,17,17,4147,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-11-22,2896,98301.6464322072,,13,13,3391,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-11-23,4259,98806.6666666667,,15,15,4718,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-11-24,4071,101142.028169421,,13,13,4805,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-11-25,4489,100345.454545455,,11,11,5270,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-11-26,3739,101900,,14,14,4148,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-11-27,3253,104285.691936628,,19,19,3844,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-11-28,4713.42405151149,104339.130434783,,23,22,5378,94,0,1,FALSE,FALSE,FALSE,,,,
ID188,2025-11-29,3628,105600,,13,13,4323,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-11-30,4621.42405151149,103435,,20,19,4970,94,0,1,FALSE,FALSE,FALSE,,,,
ID188,2025-12-01,3801,107826.086956522,,23,23,4278,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-12-02,4177,109419.115157777,,24,24,4729,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-12-03,4194,111775.444235923,,27,27,4920,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-12-04,3922,113831.901775056,,29,29,4538,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-12-05,4845,114449.2493986,,28,28,5300,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-12-06,3006,114551.724137931,,29,29,3400,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-12-07,3471,116590,,20,20,3849,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-12-08,4256.42405151149,116842.857142857,,21,20,4788,94,0,1,FALSE,FALSE,FALSE,,,,
ID188,2025-12-09,3485,118833.333333333,,15,15,3962,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-12-10,3671.42405151149,117383.333333333,,18,17,4246,94,0,1,FALSE,FALSE,FALSE,,,,
ID188,2025-12-11,3051,118540,,10,10,3220,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-12-12,3335.11525340703,117624.501561447,,9,8,2147,94,0,1,FALSE,FALSE,FALSE,,,,
ID188,2025-12-13,4162,122150,,12,12,4373,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-12-14,4320.42405151149,122333.246108848,,29,28,4003,94,0,1,FALSE,FALSE,FALSE,,,,
ID188,2025-12-15,3213,124958.823529412,,17,17,3385,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-12-16,4167,126048.571428571,,35,35,3658,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-12-17,4568,127688.888888889,,45,45,3936,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-12-18,4158,129269.565217391,,23,23,4094,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-12-19,4031,128579.3438102,,29,29,3904,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-12-20,4022,130922.580645161,,31,31,4017,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-12-21,1478,130485.409309895,,14,14,1472,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-12-24,119,130513.779135396,,5,5,302,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-12-25,1416,126685.755762681,,17,17,1890,94,0,0,FALSE,FALSE,FALSE,,,,
ID188,2025-12-26,265,128900.656417818,,2,2,350,94,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-09-13,178,30070.571472168,,5,5,734,93,5,0,FALSE,TRUE,FALSE,,,,
ID190,2025-09-14,448,29855.5428264829,,3,3,629,93,3,0,FALSE,TRUE,FALSE,,,,
ID190,2025-09-15,424,30100,,7,7,1479,93,6,0,FALSE,FALSE,FALSE,,,,
ID190,2025-09-16,756,27640,,11,11,1889,93,1,0,FALSE,FALSE,FALSE,,,,
ID190,2025-09-17,497,28405.1282461485,,13,13,1334,93,1,0,FALSE,FALSE,FALSE,,,,
ID190,2025-09-18,1093.42405151149,29245.7019922874,,37,36,2180,93,13,1,FALSE,FALSE,FALSE,,,,
ID190,2025-09-19,1532.42405151149,29835.7142857143,,36,35,2909,93,8,1,FALSE,FALSE,FALSE,,,,
ID190,2025-09-20,1180,30938.8888888889,,26,26,2208,93,8,0,FALSE,FALSE,FALSE,,,,
ID190,2025-09-21,1060,31733.3333333333,,19,19,2808,93,7,0,FALSE,FALSE,FALSE,,,,
ID190,2025-09-22,1212,32132.1306706081,,27,27,2649,93,5,0,FALSE,FALSE,FALSE,,,,
ID190,2025-09-23,985,33010,,13,13,2267,93,3,0,FALSE,FALSE,FALSE,,,,
ID190,2025-09-24,1245,31753.9671500216,,6,6,3025,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-09-25,1261,33692.3076923077,,13,13,2760,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-09-26,1563,34980.9523809524,,22,22,3214,93,1,0,FALSE,FALSE,FALSE,,,,
ID190,2025-09-27,1268,35640,,20,20,2405,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-09-28,1783,35820,,15,15,3139,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-09-29,1344,36377.7777777778,,9,9,2169,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-09-30,1539,37698.3090064525,,24,24,2577,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-10-01,1679,37800,,17,17,2741,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-10-02,1218,38725.1419583443,,19,19,2038,93,1,0,FALSE,FALSE,FALSE,,,,
ID190,2025-10-03,1831,39631.25,,16,16,2942,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-10-04,1333,40764.2857142857,,16,16,2050,93,2,0,FALSE,FALSE,FALSE,,,,
ID190,2025-10-05,1655,40527.2727272727,,13,13,2208,93,2,0,FALSE,FALSE,FALSE,,,,
ID190,2025-10-06,1866,42145,,21,21,2531,93,1,0,FALSE,FALSE,FALSE,,,,
ID190,2025-10-07,1541,42614.2857142857,,14,14,1908,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-10-08,1900,43823.9015734229,,24,24,2526,93,1,0,FALSE,FALSE,FALSE,,,,
ID190,2025-10-09,1694.42405151149,44281.25,,32,31,2280,93,0,1,FALSE,FALSE,FALSE,,,,
ID190,2025-10-10,2322,45092.5925925926,,29,29,2825,93,2,0,FALSE,FALSE,FALSE,,,,
ID190,2025-10-11,2293.42405151149,46722.2222222222,,27,26,2530,93,0,1,FALSE,FALSE,FALSE,,,,
ID190,2025-10-12,1923,47404.1666666667,,25,25,2210,93,1,0,FALSE,FALSE,FALSE,,,,
ID190,2025-10-13,1858,47950.3119393196,,24,24,2107,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-10-14,2226,48806.4516129032,,31,31,2454,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-10-15,2118,49622.6175796973,,30,30,2195,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-10-16,1941,50954.2756845446,,19,19,2156,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-10-17,2097,51473.699655716,,27,27,2229,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-10-18,985.42405151149,52223.7391836237,,10,8,1316,93,0,2,FALSE,FALSE,FALSE,,,,
ID190,2025-10-19,1860.42405151149,52729.567472379,,17,16,1750,93,0,1,FALSE,FALSE,FALSE,,,,
ID190,2025-10-20,2301,54762.5,,17,17,2822,93,1,0,FALSE,FALSE,FALSE,,,,
ID190,2025-10-21,1967.42405151149,55384.6153846154,,26,25,1826,93,0,1,FALSE,FALSE,FALSE,,,,
ID190,2025-10-22,2486,56320.6896551724,,29,29,2575,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-10-23,2013,56118.1237640068,,22,22,2094,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-10-24,2485,58025,,24,24,2727,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-10-25,2090,58020.8127471331,,22,22,2008,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-10-26,2372,59300.0519519631,,32,32,2152,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-10-27,2691,60418.0636285119,,23,23,2459,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-10-28,1973.42405151149,61289.1242318627,,18,17,1694,93,0,1,FALSE,FALSE,FALSE,,,,
ID190,2025-10-29,2617,62670.5882352941,,18,18,2292,93,1,0,FALSE,FALSE,FALSE,,,,
ID190,2025-10-30,2725,63985.1851851852,,27,27,2159,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-10-31,2812,64570.8333333333,,24,24,2349,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-11-01,2627,65286.0531656158,,23,23,2099,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-11-02,2732.42405151149,66946.1538461539,,26,25,2120,93,0,1,FALSE,FALSE,FALSE,,,,
ID190,2025-11-03,3119,68348.1481481482,,28,28,2579,93,1,0,FALSE,FALSE,FALSE,,,,
ID190,2025-11-04,2702.42405151149,69064.1504841138,,28,27,2033,93,0,1,FALSE,FALSE,FALSE,,,,
ID190,2025-11-05,2653,70150,,25,25,2157,93,1,0,FALSE,FALSE,FALSE,,,,
ID190,2025-11-06,2867,71822.2222222222,,27,27,2361,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-11-07,2431,73259.43257796,,26,26,1969,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-11-08,2088,73619.9011797618,,22,22,1626,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-11-09,2910,74259.2592592593,,27,27,2269,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-11-10,3009.42405151149,76642.2731423565,,23,22,2159,93,0,1,FALSE,FALSE,FALSE,,,,
ID190,2025-11-11,2215,76246.5830079716,,26,26,1593,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-11-12,929,76171.4285714286,,7,7,752,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-11-13,2588,77955.118790558,,14,14,1772,93,1,0,FALSE,FALSE,FALSE,,,,
ID190,2025-11-14,2506,80814.846880722,,22,22,1851,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-11-15,2665,81923.6193502947,,23,23,1951,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-11-16,2707,82819.1250158636,,28,28,1938,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-11-17,2786,84128.5859399365,,30,30,1940,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-11-18,2268,85580.0494087696,,21,21,1702,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-11-19,2957,86383.932165218,,22,22,2207,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-11-20,2133.42405151149,86767.754985377,,16,15,1515,93,1,1,FALSE,FALSE,FALSE,,,,
ID190,2025-11-21,2869,87251.3559812466,,20,20,2177,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-11-22,2281.42405151149,88335.0726572198,,26,23,1597,93,0,3,FALSE,FALSE,FALSE,,,,
ID190,2025-11-23,3130,89514.5869226839,,25,25,2367,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-11-24,2935,87893.4400038897,,25,25,2419,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-11-25,3086,88627.4108218077,,23,23,2607,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-11-26,2644,89303.4231149409,,23,23,2198,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-11-27,2654,89195,,20,20,2315,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-11-28,2114,88898.5219294054,,21,21,1595,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-11-29,2605.42405151149,91092,,25,24,2020,93,0,1,FALSE,FALSE,FALSE,,,,
ID190,2025-11-30,2665,91558.3198352729,,29,29,2029,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-12-01,3286,93313.6363636364,,22,22,2527,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-12-02,2991.42405151149,94148,,26,24,2113,93,1,2,FALSE,FALSE,FALSE,,,,
ID190,2025-12-03,2449.42405151149,94200.816233378,,26,24,1588,93,0,2,FALSE,FALSE,FALSE,,,,
ID190,2025-12-04,1890.42405151149,95265.3353493277,,30,29,1321,93,0,1,FALSE,FALSE,FALSE,,,,
ID190,2025-12-05,2477,96781.8181818182,,33,33,1805,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-12-06,2925.42405151149,96865.4679614431,,33,31,1914,93,0,2,FALSE,FALSE,FALSE,,,,
ID190,2025-12-07,2895.42405151149,97791.7864730208,,31,30,1984,93,0,1,FALSE,FALSE,FALSE,,,,
ID190,2025-12-08,2933,99200.6882200772,,27,27,2364,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-12-09,2962,99707.0146335724,,29,29,2638,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-12-10,2965,100779.281786805,,27,27,2409,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-12-11,1152,100203.895170881,,7,7,763,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-12-12,1946,101901.919062016,,1,1,1584,93,1,0,FALSE,TRUE,FALSE,,,,
ID190,2025-12-13,454,103194.391048194,,5,5,469,93,5,0,FALSE,TRUE,FALSE,,,,
ID190,2025-12-14,13,104479.944370395,,1,1,79,93,1,0,FALSE,TRUE,FALSE,,,,
ID190,2025-12-15,1214,106038.12552218,,14,14,878,93,1,0,FALSE,FALSE,FALSE,,,,
ID190,2025-12-16,3414.42405151149,106291.593160234,,29,26,2306,93,0,3,FALSE,FALSE,FALSE,,,,
ID190,2025-12-17,2631,106161.7922288,,32,32,1907,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-12-18,2042.42405151149,105295.589990154,,20,19,1409,93,0,1,FALSE,FALSE,FALSE,,,,
ID190,2025-12-19,2269,106538.978474443,,17,17,1747,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-12-20,2269,107632.133133427,,15,15,1730,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-12-21,2350,108178.312527419,,19,19,1854,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-12-22,2500,109540.909090909,,22,22,1764,93,0,0,FALSE,FALSE,FALSE,,,,
ID190,2025-12-23,2774.42405151149,109386.956521739,,23,21,1914,93,0,2,FALSE,FALSE,FALSE,,,,
ID190,2025-12-24,2098.42405151149,111255.555555556,,21,19,1324,93,3,2,FALSE,FALSE,FALSE,,,,
ID190,2025-12-25,3935.42405151149,112738.737478126,,26,25,2696,93,0,1,FALSE,FALSE,FALSE,,,,
ID190,2025-12-26,487,113600,,1,1,360,93,0,0,FALSE,FALSE,FALSE,,,,
ID191,2025-09-12,180,27217.5301241593,,4,4,487,92,1,0,FALSE,FALSE,FALSE,,,,
ID191,2025-09-13,265,23554.180907263,,5,5,758,92,4,0,FALSE,FALSE,FALSE,,,,
